email,company_name,address,stage,last_sent_date,initial_sent_date,除外
info@branu.jp,ＢＲＡＮＵ株式会社,,completed,2026-02-28,2026-02-13,
mouma_support@kanamekey.com,株式会社要,,completed,2026-02-28,2026-02-13,
abdi_12_sm@abdi.co.jp,株式会社オートバックスデジタルイニシアチブ,,completed,2026-02-28,2026-02-13,
info@applico.co.jp,アプリコ株式会社,,completed,2026-02-28,2026-02-13,
eigyosp@altpaper.net,株式会社情報基盤開発,,completed,2026-02-28,2026-02-13,
solution1@nd-inc.co.jp,日本電算株式会社,,completed,2026-02-28,2026-02-13,
contact@rehabforjapan.com,株式会社Ｒｅｈａｂ　ｆｏｒ　ＪＡＰＡＮ,,completed,2026-02-28,2026-02-13,
info@techfun.jp,Ｔｅｃｈ　Ｆｕｎ株式会社,,completed,2026-02-28,2026-02-13,
publicrelations@gourica.co.jp,ゴウリカマーケティング株式会社,,completed,2026-02-28,2026-02-13,
circle-toys-info@zaizen.jp,株式会社ＺＡＩＺＥＮ,,completed,2026-02-28,2026-02-13,
info@tokyo-dev.co.jp,東京システム開発株式会社,,completed,2026-02-28,2026-02-13,
contact@desamis.co.jp,デザミス株式会社,,completed,2026-02-28,2026-02-13,
inquiry@temona.co.jp,テモナ株式会社,,completed,2026-02-28,2026-02-13,
pmark@itrade.co.jp,株式会社インタートレード,,completed,2026-02-28,2026-02-13,
info@dtfc.co.jp,ダイナテック株式会社,,completed,2026-02-28,2026-02-13,
p-info@sisj.com,株式会社エス・アイ・エス,,completed,2026-02-28,2026-02-13,
biz-nagoya@fois.co.jp,株式会社フォイス,,completed,2026-02-28,2026-02-13,
info@ubiregi.com,株式会社ユビレジ,,completed,2026-02-28,2026-02-13,
jinzai@usp-lab.com,有限会社ユニバーサル・シェル・プログラミング研究所,,completed,2026-02-28,2026-02-13,
info@it-produce.co.jp,株式会社アイティープロデュース,,completed,2026-02-28,2026-02-13,
unitech@unitechsys.co.jp,ユニテックシステム株式会社,,completed,2026-02-28,2026-02-13,
mapple_registry@mapple.co.jp,株式会社マップル,,completed,2026-02-28,2026-02-13,
info@progressive-sol.co.jp,株式会社プログレッシブ・ソリューションズ,,completed,2026-02-28,2026-02-13,
info@crinum.co.jp,株式会社クリナム,,completed,2026-02-28,2026-02-13,
success@mazrica.com,株式会社マツリカ,,completed,2026-02-28,2026-02-13,
info-fn@felicanetworks.co.jp,フェリカネットワークス株式会社,,completed,2026-02-28,2026-02-13,
info@bloomstar.co.jp,株式会社ブルームスターカンパニー,,completed,2026-02-28,2026-02-13,
info@sbc-sol.co.jp,株式会社Ｓ．Ｂ．Ｃ,,completed,2026-02-28,2026-02-13,
icc-faq@icc.ichimiya.co.jp,株式会社アイ・シー・シー,,completed,2026-02-28,2026-02-13,
info.jp@esi-group.com,日本イーエスアイ株式会社,,completed,2026-02-28,2026-02-13,
info@jwebgate.co.jp,株式会社ＪＷＥＢＧＡＴＥ,,completed,2026-03-01,2026-02-14,
wflab@atled.jp,株式会社エイトレッド,,completed,2026-03-01,2026-02-14,
info@iis06.com,株式会社アイ・アイ・エス,,completed,2026-03-01,2026-02-14,
info@connecty.co.jp,株式会社コネクティ,,completed,2026-03-01,2026-02-14,
info@ids.co.jp,株式会社アイディーエス,,completed,2026-03-01,2026-02-14,
sales@medialinker.co.jp,メディアリンク株式会社,,completed,2026-03-01,2026-02-14,
info@recomot.co.jp,株式会社レコモット,,completed,2026-03-01,2026-02-14,
besteigyo@bestskip.com,ベストスキップ株式会社,,completed,2026-03-01,2026-02-14,
grandit@grandit.jp,ＧＲＡＮＤＩＴ株式会社,,completed,2026-03-01,2026-02-14,
info@bell-face.com,ベルフェイス株式会社,,completed,2026-03-01,2026-02-14,
p-info@oz-vision.co.jp,株式会社オズビジョン,,completed,2026-03-01,2026-02-14,
ml-tokyo-sales@emfasys.co.jp,株式会社エンファシス,,completed,2026-03-01,2026-02-14,
sales@hummingheads.co.jp,ハミングヘッズ株式会社,,completed,2026-03-01,2026-02-14,
jimu@iesolutions.jp,情報環境ソリューションズ株式会社,,completed,2026-03-01,2026-02-14,
information@unerry.co.jp,株式会社ｕｎｅｒｒｙ,,completed,2026-03-01,2026-02-14,
info@laboro.ai,株式会社Ｌａｂｏｒｏ．ＡＩ,,completed,2026-03-01,2026-02-14,
sales-sol@yourinventit.com,インヴェンティット株式会社,,completed,2026-03-01,2026-02-14,
info@l-owcal.com,株式会社ＬＯＷＣＡＬ,,completed,2026-03-01,2026-02-14,
sales@fukuneko.com,福猫株式会社,,completed,2026-03-01,2026-02-14,
mkis@clipline.jp,ＣｌｉｐＬｉｎｅ株式会社,,completed,2026-03-01,2026-02-14,
info@cnsinc.jp,株式会社シー・エヌ・エス,,completed,2026-03-01,2026-02-14,
info@worldskyjp.com,株式会社ワールドスカイ,,completed,2026-03-01,2026-02-14,
sales@mdingon.com,株式会社マーチャンダイジング・オン,,completed,2026-03-01,2026-02-14,
txp_marketing@txpmedical.com,ＴＸＰ　Ｍｅｄｉｃａｌ株式会社,,completed,2026-03-01,2026-02-14,
entry25@unltd.co.jp,株式会社アンリミテッド,,completed,2026-03-01,2026-02-14,
kanri@yourfuture.jp,みんなの未来株式会社,,completed,2026-03-01,2026-02-14,
tkcinfo@tkc-net.com,東京京装コンピュータ株式会社,,completed,2026-03-01,2026-02-14,
tsubasa@world-wing.com,つばさ株式会社,,completed,2026-03-01,2026-02-14,
soumu@zerosoft.co.jp,株式会社ゼロソフト,,completed,2026-03-01,2026-02-14,
business@souken.co.jp,創研情報株式会社,,completed,2026-03-01,2026-02-14,
info-kkb@keybind.com,株式会社キーバインド,,completed,2026-03-01,2026-02-14,
info@lrtechs.co.jp,ＬＲテックス株式会社,,completed,2026-03-01,2026-02-14,
imacel-support@lpixel.net,エルピクセル株式会社,,completed,2026-03-01,2026-02-14,
info@forgevision.com,フォージビジョン株式会社,,completed,2026-03-01,2026-02-14,
inspection@blue-i.co.jp,ブルーイノベーション株式会社,,completed,2026-03-01,2026-02-14,
support@diggle.team,ＤＩＧＧＬＥ株式会社,,completed,2026-03-01,2026-02-14,
service@allion.co.jp,アリオン株式会社,,completed,2026-03-01,2026-02-14,
info@energy-itsol.com,エナジー・ソリューションズ株式会社,,completed,2026-03-01,2026-02-14,
info@flat-it.co.jp,株式会社フラット,,completed,2026-03-01,2026-02-14,
info@fcn-co.jp,株式会社ＦＣＮ,,completed,2026-03-01,2026-02-14,
info@dataex.co.jp,日本データエクスチェンジ株式会社,,completed,2026-03-01,2026-02-14,
bh-kanribu@bighandz.co.jp,株式会社ビッグハンズ,,completed,2026-03-01,2026-02-14,
info@newbing.co.jp,ニュービン株式会社,,completed,2026-03-01,2026-02-14,
info@brains-tech.co.jp,ブレインズテクノロジー株式会社,,completed,2026-03-01,2026-02-14,
consulgr@prrism.com,株式会社健康保険医療情報総合研究所,,completed,2026-03-01,2026-02-14,
marketing@cimtops.co.jp,株式会社シムトップス,,completed,2026-03-01,2026-02-14,
media-dept@vacancorp.com,株式会社バカン,,completed,2026-03-01,2026-02-14,
ntcsales@ntcom.co.jp,株式会社新東京計算,,completed,2026-03-01,2026-02-14,
vmware-info@networld.co.jp,株式会社ネットワールド,,completed,2026-03-01,2026-02-14,
info@sockets.co.jp,株式会社ソケッツ,,completed,2026-03-01,2026-02-14,
arigato@dentalsystems.jp,デンタルシステムズ株式会社,,completed,2026-03-01,2026-02-14,
aicon-corporate@gvatech.co.jp,ＧＶＡ　ＴＥＣＨ株式会社,,completed,2026-03-01,2026-02-14,
aid-business@carrot.co.jp,株式会社ケーシーエスキャロット,,completed,2026-03-01,2026-02-14,
apollo@yti.co.jp,株式会社横河技術情報,,completed,2026-03-01,2026-02-14,
support@e-dash.io,ｅ‐ｄａｓｈ株式会社,,completed,2026-03-01,2026-02-14,
info@hr-cloud.co.jp,ＨＲクラウド株式会社,,completed,2026-03-01,2026-02-14,
info@scd.co.jp,株式会社システム創造開発,,completed,2026-03-01,2026-02-14,
info@total-sys.com,トータルシステム株式会社,,completed,2026-03-01,2026-02-14,
info@bss-j.co.jp,株式会社ＢＳＳ,,completed,2026-03-01,2026-02-14,
info@mirineglobal.com,株式会社ミリネグローバル,,completed,2026-03-01,2026-02-14,
corporate@acesinc.co.jp,株式会社ＡＣＥＳ,,completed,2026-03-01,2026-02-14,
info@intelligenceworks.co.jp,株式会社インテリジェンス・ワークス,,completed,2026-03-01,2026-02-14,
info@synca.co.jp,株式会社シンカ,,completed,2026-03-01,2026-02-14,
info@cries.co.jp,株式会社三恵クリエス,,completed,2026-03-01,2026-02-14,
soumu@carrotsoftware.co.jp,キャロットソフトウェア株式会社,,completed,2026-03-01,2026-02-14,
inquiry@japan-d2.com,Ｊａｐａｎ　Ｄｉｇｉｔａｌ　Ｄｅｓｉｇｎ株式会社,,completed,2026-03-01,2026-02-14,
info@task-do.co.jp,株式会社扶堂,,completed,2026-03-01,2026-02-14,
sanei-contact@sanei-system.co.jp,株式会社三鋭システム,,completed,2026-03-01,2026-02-14,
solution@a-sol-jp.com,エーソル株式会社,,completed,2026-03-01,2026-02-14,
arp-info.1995@arp-corp.co.jp,株式会社アープ,,completed,2026-03-01,2026-02-14,
info@leadingwin.co.jp,株式会社リーディング・ウィン,,completed,2026-03-01,2026-02-14,
media@keywalker.co.jp,株式会社キーウォーカー,,completed,2026-03-01,2026-02-14,
contact@biz-integral.com,株式会社ＮＴＴデータ・ビズインテグラル,,completed,2026-03-01,2026-02-14,
personal@kjk.co.jp,国土情報開発株式会社,,completed,2026-03-01,2026-02-14,
info-jp@domo.com,ドーモ株式会社,,completed,2026-03-01,2026-02-14,
info@n-technical.co.jp,日本テクニカルシステム株式会社,,completed,2026-03-01,2026-02-14,
soumu@bril.co.jp,株式会社ブリリアント,,completed,2026-03-01,2026-02-14,
consultation@algo.jp.net,アルゴ株式会社,,completed,2026-03-01,2026-02-14,
kikaku@b-trust.co.jp,株式会社ビジネストラスト,,completed,2026-03-01,2026-02-14,
info@avatarin.com,ａｖａｔａｒｉｎ株式会社,,completed,2026-03-01,2026-02-14,
support@akibare.net,株式会社ＷＥＢマーケティング総合研究所,,completed,2026-03-01,2026-02-14,
info@zeta.inc,ＺＥＴＡ株式会社,,completed,2026-03-01,2026-02-14,
info-z@zero-spi.com,株式会社ゼロスピリッツ,,completed,2026-03-01,2026-02-14,
share@needsshare.co.jp,ニーズシェア株式会社,,completed,2026-03-01,2026-02-14,
info@tech-soft.co.jp,株式会社技術ソフト,,completed,2026-03-01,2026-02-14,
pms@axseed.co.jp,株式会社ＡＸＳＥＥＤ,,completed,2026-03-01,2026-02-14,
jct_office@jctechno.co.jp,株式会社ジャパン・コンピュータ・テクノロジー,,completed,2026-03-01,2026-02-14,
msol_security@m-sol.co.jp,Ｍ－ＳＯＬＵＴＩＯＮＳ株式会社,,completed,2026-03-01,2026-02-14,
info@nri-secure.co.jp,ＮＲＩセキュアテクノロジーズ株式会社,,completed,2026-03-01,2026-02-14,
photo@kids-connect.jp,キッズコネクト株式会社,,completed,2026-03-01,2026-02-14,
pmark@ml.justweb.co.jp,株式会社ジャストプランニング,,completed,2026-03-01,2026-02-14,
info@uniquevision.co.jp,ユニークビジョン株式会社,,completed,2026-03-01,2026-02-14,
support@nyk-systems.co.jp,株式会社ＮＹＫシステムズ,,completed,2026-03-01,2026-02-14,
security-advance@waveco.co.jp,株式会社ウェーブ,,completed,2026-03-01,2026-02-14,
pegajapanmarketing@pega.com,ペガジャパン株式会社,,completed,2026-03-01,2026-02-14,
info@vip-soft.jp,ＶＩＰソフトウェア株式会社,,completed,2026-03-01,2026-02-14,
allow-info@allow.co.jp,株式会社アローシステム開発,,completed,2026-03-01,2026-02-14,
quest@signate.jp,株式会社ＳＩＧＮＡＴＥ,,completed,2026-03-01,2026-02-14,
customer@best-ts.co.jp,株式会社ベストテクニカルサービス,,completed,2026-03-01,2026-02-14,
company2@ainix.co.jp,アイニックス株式会社,,completed,2026-03-01,2026-02-14,
japan@cosmo-global.com,コスモコンサルティング株式会社,,completed,2026-03-01,2026-02-14,
sales@yasj.co.jp,安田情報株式会社,,completed,2026-03-01,2026-02-14,
p-mark@siproduct.co.jp,株式会社エスアイプロダクト,,completed,2026-03-01,2026-02-14,
info@liberworks.co.jp,株式会社リベルワークス,,completed,2026-03-01,2026-02-14,
sales@securisoft.co.jp,株式会社セキュリティソフトウェア,,completed,2026-03-01,2026-02-14,
info1@active-it.co.jp,アクティブ・アイティ株式会社,,completed,2026-03-01,2026-02-14,
sales-ml@kuzen.io,株式会社クウゼン,,completed,2026-03-01,2026-02-14,
info.mtc@mtgrp.co.jp,株式会社エム・テー・シー,,completed,2026-03-01,2026-02-14,
info@thankslab.biz,サンクスラボ株式会社,,completed,2026-03-01,2026-02-14,
info_pr@pcp.co.jp,ピーシーフェーズ株式会社,,completed,2026-03-01,2026-02-14,
info@timers-inc.com,株式会社ＴＩＭＥＲＳ,,completed,2026-03-01,2026-02-14,
harc@hunglead.com,ハングリード株式会社,,completed,2026-03-01,2026-02-14,
info@sxi.co.jp,セカンドサイトアナリティカ株式会社,,completed,2026-03-01,2026-02-14,
asianbridge@saiyo-p.com,株式会社Ａｓｉａｎ　Ｂｒｉｄｇｅ,,completed,2026-03-01,2026-02-14,
info@fontworks.co.jp,フォントワークス株式会社,,completed,2026-03-01,2026-02-14,
info@i-genius.co.jp,株式会社ジーニアス,,completed,2026-03-01,2026-02-14,
info@newbees.jp,株式会社Ｎｅｗｂｅｅｓ,,completed,2026-03-01,2026-02-14,
info@tasnet.jp,株式会社タスネット,,completed,2026-03-01,2026-02-14,
bplats_alias_solution@bplats.co.jp,ビープラッツ株式会社,,completed,2026-03-01,2026-02-14,
idminfo@exgen.co.jp,エクスジェン・ネットワークス株式会社,,completed,2026-03-01,2026-02-14,
soumu@computerrepeat.co.jp,コンピュータリピート株式会社,,completed,2026-03-01,2026-02-14,
soumu_j@mediabase.co.jp,株式会社メディアベース,,completed,2026-03-01,2026-02-14,
contact@f-code.co.jp,株式会社エフ・コード,,completed,2026-03-01,2026-02-14,
adoption-contact@ruby-dev.jp,株式会社Ｒｕｂｙ開発,,completed,2026-03-01,2026-02-14,
sales@rakumo.com,ｒａｋｕｍｏ株式会社,,completed,2026-03-01,2026-02-14,
info_managem@ai-corporation.com,株式会社エーアイ,,completed,2026-03-01,2026-02-14,
inquiry@kairosmarketing.net,カイロスマーケティング株式会社,,completed,2026-03-01,2026-02-14,
info@buzzreach.co.jp,株式会社Ｂｕｚｚｒｅａｃｈ,,completed,2026-03-01,2026-02-14,
info@hbs-net.ne.jp,ハイブリッジ株式会社,,completed,2026-03-01,2026-02-14,
contact@stonesystem.co.jp,株式会社ストーンシステム,,completed,2026-03-01,2026-02-14,
qrcontact@qri.jp,クォンツ・リサーチ株式会社,,completed,2026-03-01,2026-02-14,
contact@aoisystem.jp,株式会社アオイシステム,,completed,2026-03-01,2026-02-14,
info@standage.co.jp,株式会社ＳＴＡＮＤＡＧＥ,,completed,2026-03-02,2026-02-15,
ryoen@comvex.co.jp,株式会社コンベックス,,completed,2026-03-02,2026-02-15,
soumu@computer-rescuer.com,コンピュータ・レスキュー株式会社,,completed,2026-03-02,2026-02-15,
salesmarketing@receptionist.co.jp,株式会社ＲＥＣＥＰＴＩＯＮＩＳＴ,,completed,2026-03-02,2026-02-15,
info@acrowavenet.com,株式会社アクロウェーブネット,,completed,2026-03-02,2026-02-15,
info@cad-solutions.co.jp,株式会社ＣＡＤ　ＳＯＬＵＴＩＯＮＳ,,completed,2026-03-02,2026-02-15,
hotline@kissco.co.jp,日本キスコ株式会社,,completed,2026-03-02,2026-02-15,
info@ftsys.co.jp,株式会社フュージョントラスト・システム,,completed,2026-03-02,2026-02-15,
info@craftinc.co.jp,株式会社クラフト,,completed,2026-03-02,2026-02-15,
info@altech-co.net,株式会社アルテック,,completed,2026-03-02,2026-02-15,
event@logiless.co.jp,株式会社ロジレス,,completed,2026-03-02,2026-02-15,
nicejapan@nice.com,ナイスジャパン株式会社,,completed,2026-03-02,2026-02-15,
japandirect@arcserve.com,ａｒｃｓｅｒｖｅ　Ｊａｐａｎ合同会社,,completed,2026-03-02,2026-02-15,
im-sales@ask-planning.co.jp,株式会社アスカプランニング,,completed,2026-03-02,2026-02-15,
info@landit.co.jp,ランディット株式会社,,completed,2026-03-02,2026-02-15,
info@nbs-net.co.jp,エヌ・ビー・エス株式会社,,completed,2026-03-02,2026-02-15,
info@naviplus.co.jp,ナビプラス株式会社,,completed,2026-03-02,2026-02-15,
info@apex-tokyo.jp,株式会社エイペックス,,completed,2026-03-02,2026-02-15,
info@uniaim.co.jp,株式会社ユニエイム,,completed,2026-03-02,2026-02-15,
info@sokei.co.jp,株式会社ソウケイ・ハイネット,,completed,2026-03-02,2026-02-15,
support@trend-system.net,株式会社トレンドワークシステム,,completed,2026-03-02,2026-02-15,
info@alp-p.co.jp,株式会社アルファ・プランニング,,completed,2026-03-02,2026-02-15,
contact@jpccom.com,株式会社ジャパンコミュニケーション,,completed,2026-03-02,2026-02-15,
